	592	597	602	607	612	617	622	627	632	637	642	647	652	657	662	667	672	677	682	687	692	697	702	707	712	717
367	-4.265308	-4.555269	-4.749356000000001	-4.952786	-5.788687	-5.978982	-6.305136	-6.563398	-6.752245	-6.8819870000000005	-7.068912	-7.238142	-7.382546	-7.471889	-7.620862000000001	-7.736374	-7.827223	-7.931541	-8.044182	-8.166782999999999	-8.314098999999999	-8.493799	-8.610895	-8.739148	-8.870547	-8.968925
372	-4.16504	-4.455001	-4.649088000000001	-4.852518	-5.688419000000001	-5.878714	-6.204868	-6.4631300000000005	-6.6519770000000005	-6.781719000000001	-6.968644	-7.137874	-7.282278	-7.371621	-7.520594000000001	-7.636106	-7.726955	-7.831273	-7.943914	-8.066514999999999	-8.213830999999999	-8.393531	-8.510627	-8.63888	-8.770279	-8.868657
377	-4.070955	-4.3609160000000005	-4.555003	-4.758433	-5.594334	-5.784629	-6.110783	-6.369045	-6.557892000000001	-6.687634	-6.874559	-7.043789	-7.188193	-7.277536	-7.426509	-7.542021	-7.6328700000000005	-7.737188	-7.849829	-7.972429999999999	-8.119746	-8.299446	-8.416542	-8.544795	-8.676194	-8.774572000000001
382	-3.98684	-4.276801	-4.470888	-4.6743179999999995	-5.510219	-5.700514	-6.026668	-6.28493	-6.473777	-6.603519	-6.790444	-6.959674	-7.1040779999999994	-7.193421	-7.3423940000000005	-7.4579059999999995	-7.548755	-7.653073	-7.765714	-7.8883149999999995	-8.035630999999999	-8.215330999999999	-8.332427	-8.46068	-8.592079	-8.690457
387	-3.905215	-4.195176	-4.389263	-4.592693000000001	-5.428594	-5.618889	-5.945043	-6.203305	-6.392152	-6.521894	-6.708819	-6.878049000000001	-7.0224530000000005	-7.111796	-7.260769	-7.3762810000000005	-7.46713	-7.571448	-7.684089	-7.80669	-7.954006	-8.133706	-8.250802	-8.379055000000001	-8.510454	-8.608832
392	-3.827286	-4.117247	-4.311334	-4.5147639999999996	-5.350665	-5.54096	-5.867114	-6.125376	-6.314223	-6.443965	-6.63089	-6.80012	-6.9445239999999995	-7.033867	-7.182840000000001	-7.2983519999999995	-7.389201	-7.493519	-7.60616	-7.7287609999999995	-7.8760769999999996	-8.055776999999999	-8.172873	-8.301126	-8.432525	-8.530903
397	-3.741627	-4.031588	-4.225675	-4.429105	-5.265006	-5.4553009999999995	-5.781454999999999	-6.039717	-6.228564	-6.358306	-6.545230999999999	-6.714461	-6.858865	-6.948207999999999	-7.097181	-7.212693	-7.303542	-7.4078599999999994	-7.520500999999999	-7.643101999999999	-7.790417999999999	-7.970117999999999	-8.087214	-8.215467	-8.346866	-8.445244
402	-3.658764	-3.948725	-4.142812	-4.346242	-5.182143	-5.372438	-5.698592	-5.956854	-6.145701000000001	-6.275443	-6.462368	-6.631598	-6.776002	-6.865345	-7.014318	-7.12983	-7.2206790000000005	-7.324997	-7.437638	-7.560238999999999	-7.707554999999999	-7.887255	-8.004351	-8.132604	-8.264003	-8.362381000000001
407	-3.595516	-3.885477	-4.0795639999999995	-4.282994	-5.118895	-5.30919	-5.635344	-5.893606	-6.082453	-6.2121949999999995	-6.39912	-6.568350000000001	-6.712754	-6.802097	-6.95107	-7.066582	-7.157431	-7.261749	-7.37439	-7.4969909999999995	-7.6443069999999995	-7.824007	-7.941103	-8.069355999999999	-8.200755000000001	-8.299133000000001
412	-3.516899	-3.80686	-4.000947	-4.204377	-5.040278	-5.230573	-5.556727	-5.814989000000001	-6.003836	-6.133578	-6.320503	-6.489733	-6.634137	-6.72348	-6.872453	-6.987965	-7.0788139999999995	-7.1831320000000005	-7.2957730000000005	-7.418374	-7.56569	-7.74539	-7.8624860000000005	-7.990739	-8.122138	-8.220516
417	-3.43567	-3.725631	-3.919718	-4.1231480000000005	-4.959049	-5.149344	-5.475498	-5.73376	-5.922607	-6.0523489999999995	-6.239274	-6.408504000000001	-6.552908	-6.642251	-6.791224	-6.906736	-6.997585	-7.101903	-7.214544	-7.337145	-7.484461	-7.664161	-7.781257	-7.90951	-8.040909	-8.139287
422	-3.379405	-3.669366	-3.8634530000000002	-4.066883000000001	-4.9027840000000005	-5.093079	-5.419233	-5.677495	-5.866342	-5.996084	-6.183009	-6.352239000000001	-6.496643000000001	-6.585986	-6.734959	-6.850471000000001	-6.94132	-7.045638	-7.158279	-7.28088	-7.428196	-7.607896	-7.724992	-7.853245	-7.984644	-8.083022
427	-3.294327	-3.584288	-3.778375	-3.981805	-4.817706	-5.008001	-5.334155	-5.592417	-5.781264	-5.911006	-6.097931	-6.267161	-6.4115649999999995	-6.500908	-6.649881000000001	-6.7653929999999995	-6.856242	-6.96056	-7.073201	-7.195802	-7.343118	-7.522818	-7.639914	-7.768167	-7.899566	-7.997944
432	-3.211798	-3.501759	-3.695846	-3.899276	-4.735177	-4.925472	-5.251626	-5.509888	-5.698735	-5.8284769999999995	-6.015402	-6.184632000000001	-6.329036	-6.418379	-6.567352	-6.682864	-6.773713	-6.878031	-6.990672	-7.1132729999999995	-7.2605889999999995	-7.440289	-7.557385	-7.685638	-7.817037	-7.915415
437	-3.142539	-3.4325	-3.6265870000000002	-3.8300170000000002	-4.6659180000000005	-4.856213	-5.182367	-5.440629	-5.629476	-5.759218000000001	-5.946143	-6.115373	-6.259777	-6.34912	-6.498093000000001	-6.613605	-6.704454	-6.808772	-6.921413	-7.044014	-7.19133	-7.37103	-7.488126	-7.616379	-7.747778	-7.846156000000001
442	-3.074604	-3.364565	-3.558652	-3.762082	-4.597983	-4.788278	-5.114432	-5.372694	-5.561541	-5.691283	-5.878208	-6.047438	-6.191841999999999	-6.281185	-6.4301580000000005	-6.545669999999999	-6.636519	-6.740837	-6.853478	-6.9760789999999995	-7.1233949999999995	-7.303095	-7.420191	-7.548444	-7.679843	-7.778221
447	-2.982659	-3.27262	-3.466707	-3.670137	-4.506038	-4.696333	-5.022487	-5.280749	-5.469596	-5.5993379999999995	-5.786263	-5.955493000000001	-6.099897	-6.18924	-6.338213	-6.453725	-6.544574	-6.648892	-6.761533	-6.8841339999999995	-7.0314499999999995	-7.21115	-7.328246	-7.456499	-7.587898	-7.686276
452	-2.90884	-3.198801	-3.392888	-3.596318	-4.432219	-4.622514	-4.948668	-5.20693	-5.395777000000001	-5.525519	-5.712444	-5.881674	-6.026078	-6.1154209999999996	-6.264394	-6.379906	-6.4707550000000005	-6.575073	-6.687714	-6.810314999999999	-6.957630999999999	-7.137331	-7.254427	-7.382680000000001	-7.514079000000001	-7.612457000000001
457	-2.847534	-3.137495	-3.331582	-3.535012	-4.370913	-4.561208	-4.8873619999999995	-5.145624	-5.334471000000001	-5.464213	-5.6511379999999996	-5.820368	-5.964772	-6.0541149999999995	-6.203088	-6.3186	-6.409449	-6.513767	-6.626408	-6.749008999999999	-6.896324999999999	-7.076025	-7.193121	-7.3213740000000005	-7.4527730000000005	-7.551151000000001
462	-2.778279	-3.06824	-3.262327	-3.465757	-4.301658	-4.491953	-4.8181069999999995	-5.076369	-5.265216000000001	-5.394958	-5.5818829999999995	-5.751113	-5.895517	-5.984859999999999	-6.133833	-6.249345	-6.340194	-6.444512	-6.557153	-6.679753999999999	-6.827069999999999	-7.0067699999999995	-7.123866	-7.252119	-7.3835180000000005	-7.481896000000001
467	-2.7190630000000002	-3.009024	-3.2031110000000003	-3.4065410000000003	-4.2424420000000005	-4.432737	-4.758891	-5.017153	-5.206	-5.335742	-5.522667	-5.691897000000001	-5.836301000000001	-5.925644	-6.074617	-6.190129000000001	-6.280978	-6.385296	-6.497937	-6.620538	-6.767854	-6.947554	-7.06465	-7.192903	-7.324302	-7.422680000000001
472	-2.659031	-2.948992	-3.143079	-3.346509	-4.18241	-4.372705	-4.698859000000001	-4.957121000000001	-5.145968	-5.27571	-5.462635000000001	-5.631865	-5.776269	-5.8656120000000005	-6.014585	-6.130097	-6.220946	-6.325264000000001	-6.437905000000001	-6.560506	-6.707822	-6.887522000000001	-7.004618000000001	-7.132871	-7.26427	-7.362648
477	-2.581504	-2.8714649999999997	-3.065552	-3.268982	-4.104883	-4.295178	-4.621332	-4.879594	-5.068441	-5.198183	-5.385108	-5.5543379999999996	-5.698741999999999	-5.788085	-5.937058	-6.052569999999999	-6.143419	-6.247737	-6.360378	-6.482978999999999	-6.630294999999999	-6.809995	-6.927091	-7.055344	-7.186743	-7.285121
482	-2.513311	-2.8032719999999998	-2.997359	-3.200789	-4.03669	-4.226985	-4.553139	-4.811401	-5.000248	-5.129989999999999	-5.316915	-5.4861450000000005	-5.630549	-5.719892	-5.8688649999999996	-5.984377	-6.075226	-6.179544	-6.292185	-6.414785999999999	-6.562101999999999	-6.741802	-6.858898	-6.987151	-7.11855	-7.216928
487	-2.43851	-2.728471	-2.922558	-3.125988	-3.961889	-4.152184	-4.478338	-4.7366	-4.925447	-5.055189	-5.242114	-5.411344	-5.5557479999999995	-5.645091	-5.7940640000000005	-5.9095759999999995	-6.000425	-6.104743	-6.217384	-6.3399849999999995	-6.4873009999999995	-6.667001	-6.784097	-6.91235	-7.043749	-7.142127
492	-2.372132	-2.662093	-2.85618	-3.05961	-3.895511	-4.085806	-4.4119600000000005	-4.670222000000001	-4.859069	-4.988811	-5.175736000000001	-5.344966	-5.48937	-5.5787130000000005	-5.727686	-5.843198	-5.934047	-6.038365000000001	-6.151006000000001	-6.273607	-6.420923	-6.600623000000001	-6.717719000000001	-6.845972	-6.977371	-7.075749
497	-2.27636	-2.566321	-2.760408	-2.963838	-3.7997389999999998	-3.9900339999999996	-4.316188	-4.574450000000001	-4.763297	-4.893039	-5.079964	-5.249194	-5.393598	-5.482941	-5.631914	-5.747426	-5.838274999999999	-5.9425930000000005	-6.0552340000000004	-6.177835	-6.325151	-6.504851	-6.6219470000000005	-6.7501999999999995	-6.881599	-6.979977
502	-2.199205	-2.489166	-2.683253	-2.886683	-3.7225840000000003	-3.912879	-4.239033	-4.497295	-4.686142	-4.8158840000000005	-5.002809	-5.172039	-5.316443	-5.405786	-5.554759000000001	-5.670271	-5.76112	-5.865438	-5.978079	-6.10068	-6.247996	-6.427696	-6.544792	-6.673045	-6.804444	-6.9028220000000005
507	-2.126119	-2.41608	-2.610167	-2.813597	-3.6494980000000004	-3.8397930000000002	-4.165947	-4.424209	-4.613056	-4.7427980000000005	-4.929723	-5.098953	-5.243357	-5.3327	-5.481673000000001	-5.597185	-5.688034	-5.792352	-5.904993	-6.027594	-6.17491	-6.35461	-6.471706	-6.599959	-6.731358	-6.8297360000000005
512	-2.0455099999999997	-2.335471	-2.5295579999999998	-2.7329879999999998	-3.568889	-3.759184	-4.085338	-4.3436	-4.532447	-4.662189	-4.849114	-5.018344	-5.162748	-5.252091	-5.401064	-5.516576	-5.607425	-5.711743	-5.824384	-5.946985	-6.094301	-6.274001	-6.391097	-6.51935	-6.650749	-6.7491270000000005
517	-1.981054	-2.2710150000000002	-2.465102	-2.668532	-3.504433	-3.694728	-4.020882	-4.2791440000000005	-4.4679910000000005	-4.597733	-4.784658	-4.953888	-5.098292	-5.187635	-5.336608	-5.45212	-5.542969	-5.647287	-5.759928	-5.882529	-6.029845	-6.209545	-6.326641	-6.454894	-6.586293	-6.684671000000001
522	-1.899351	-2.189312	-2.383399	-2.586829	-3.42273	-3.613025	-3.939179	-4.197441	-4.386288	-4.51603	-4.702955	-4.872185	-5.016589	-5.105932	-5.254905	-5.370417	-5.461266	-5.565584	-5.678225	-5.800826	-5.948142	-6.127842	-6.244938	-6.373191	-6.50459	-6.602968000000001
527	-1.817242	-2.107203	-2.30129	-2.50472	-3.340621	-3.530916	-3.85707	-4.115332	-4.304179	-4.433921	-4.620846	-4.790076	-4.93448	-5.023823	-5.172796	-5.288308	-5.379157	-5.483475	-5.596116	-5.718717	-5.866033	-6.045733	-6.162829	-6.291082	-6.422481	-6.520859000000001
532	-1.717949	-2.00791	-2.201997	-2.405427	-3.241328	-3.431623	-3.757777	-4.016039	-4.204886	-4.334628	-4.521553	-4.690783	-4.8351869999999995	-4.92453	-5.0735030000000005	-5.1890149999999995	-5.279864	-5.384182	-5.496823	-5.6194239999999995	-5.7667399999999995	-5.94644	-6.063536	-6.191789	-6.323188	-6.421566
537	-1.637599	-1.92756	-2.1216470000000003	-2.3250770000000003	-3.160978	-3.351273	-3.677427	-3.935689	-4.124536	-4.254278	-4.441203	-4.6104330000000004	-4.754837	-4.84418	-4.993153	-5.108665	-5.199514	-5.303832	-5.416473	-5.539073999999999	-5.686389999999999	-5.86609	-5.983186	-6.111439	-6.242838	-6.341216
542	-1.542531	-1.832492	-2.026579	-2.230009	-3.06591	-3.256205	-3.5823590000000003	-3.8406210000000005	-4.0294680000000005	-4.15921	-4.346135	-4.515365	-4.659769	-4.749112	-4.898085	-5.013597	-5.104446	-5.208764	-5.321405	-5.444006	-5.591322	-5.771022	-5.888118	-6.016371	-6.14777	-6.246148000000001
547	-1.432281	-1.7222419999999998	-1.916329	-2.119759	-2.95566	-3.145955	-3.4721089999999997	-3.730371	-3.919218	-4.04896	-4.235885	-4.405115	-4.549519	-4.638862	-4.787835	-4.903347	-4.994196	-5.098514	-5.211155	-5.333755999999999	-5.481071999999999	-5.660772	-5.777868	-5.906121	-6.03752	-6.135898
552	-1.336916	-1.626877	-1.820964	-2.024394	-2.860295	-3.0505899999999997	-3.376744	-3.635006	-3.823853	-3.953595	-4.14052	-4.30975	-4.454154	-4.543497	-4.69247	-4.807982	-4.8988309999999995	-5.0031490000000005	-5.1157900000000005	-5.238391	-5.385707	-5.565407	-5.6825030000000005	-5.810756	-5.942155	-6.040533
557	-1.21621	-1.506171	-1.700258	-1.903688	-2.739589	-2.929884	-3.256038	-3.5143000000000004	-3.7031470000000004	-3.8328889999999998	-4.019814	-4.189044	-4.333448	-4.422791	-4.571764	-4.687276	-4.778125	-4.882443	-4.995084	-5.117685	-5.265001	-5.444701	-5.561797	-5.69005	-5.821449	-5.919827000000001
562	-1.0883239999999998	-1.378285	-1.572372	-1.775802	-2.611703	-2.8019979999999998	-3.128152	-3.3864140000000003	-3.5752610000000002	-3.705003	-3.891928	-4.061158	-4.205562	-4.294905	-4.443878	-4.55939	-4.650239	-4.754557	-4.867198	-4.989799	-5.137115	-5.316815	-5.433911	-5.562164	-5.693563	-5.7919410000000005
567	-0.979709	-1.26967	-1.4637570000000002	-1.6671870000000002	-2.503088	-2.693383	-3.019537	-3.2777990000000004	-3.4666460000000003	-3.596388	-3.783313	-3.9525430000000004	-4.096947	-4.18629	-4.335263	-4.450775	-4.541624	-4.645942	-4.758583	-4.881183999999999	-5.028499999999999	-5.2082	-5.325296	-5.453549	-5.584948	-5.683326
572	-0.813207	-1.103168	-1.297255	-1.500685	-2.336586	-2.526881	-2.853035	-3.1112970000000004	-3.3001440000000004	-3.4298859999999998	-3.616811	-3.786041	-3.9304449999999997	-4.019788	-4.168761	-4.284273	-4.375122	-4.47944	-4.592081	-4.714682	-4.861998	-5.041698	-5.158794	-5.287047	-5.418446	-5.516824000000001
577	-0.694768	-0.984729	-1.178816	-1.382246	-2.218147	-2.408442	-2.734596	-2.992858	-3.181705	-3.3114470000000003	-3.498372	-3.6676020000000005	-3.8120060000000002	-3.9013489999999997	-4.050322	-4.165834	-4.256683	-4.361001	-4.473642	-4.596242999999999	-4.743558999999999	-4.923259	-5.040355	-5.168608	-5.300007	-5.398385
582	-0.593834	-0.883795	-1.077882	-1.281312	-2.117213	-2.307508	-2.633662	-2.8919240000000004	-3.0807710000000004	-3.210513	-3.397438	-3.5666680000000004	-3.711072	-3.800415	-3.9493880000000003	-4.0649	-4.155749	-4.260067	-4.372708	-4.495309	-4.642625	-4.822325	-4.939421	-5.067674	-5.199073	-5.297451000000001
587	-0.29235	-0.582311	-0.776398	-0.979828	-1.8157290000000001	-2.006024	-2.332178	-2.59044	-2.779287	-2.909029	-3.095954	-3.265184	-3.409588	-3.498931	-3.647904	-3.763416	-3.854265	-3.958583	-4.071224	-4.1938249999999995	-4.3411409999999995	-4.520841	-4.637937	-4.76619	-4.897589	-4.995967
