	571	576	581	586	591	596	601	606	611	616	621	626	631	636	641	646	651	656	661	666	671	676	681	686	691	696	701	706	711	716	721
393	-3.574967	-3.920914	-4.300941	-4.723053	-5.07225	-5.400834	-5.6607959999999995	-5.879099999999999	-6.076499	-6.206239999999999	-6.296213	-6.401676	-6.551845999999999	-6.652098	-6.736475	-6.831512	-6.904775	-6.9704999999999995	-7.053277	-7.13602	-7.192821	-7.27802	-7.399317999999999	-7.466329	-7.5720030000000005	-7.698461	-7.827783	-7.926147	-8.052176	-8.180944	-8.320412
398	-3.482695	-3.828642	-4.2086689999999995	-4.630781	-4.979978	-5.308562	-5.568524	-5.786828	-5.984227	-6.113968	-6.203941	-6.309404	-6.459574	-6.559825999999999	-6.644203	-6.739240000000001	-6.8125029999999995	-6.878228	-6.961005	-7.043748	-7.100549	-7.185748	-7.307046	-7.374057	-7.479731	-7.606189	-7.735511	-7.833875	-7.959904	-8.088671999999999	-8.22814
403	-3.413345	-3.759292	-4.1393189999999995	-4.561431	-4.910628	-5.239212	-5.499174	-5.717478	-5.914877	-6.044618	-6.134591	-6.240054	-6.390224	-6.490475999999999	-6.574853	-6.6698900000000005	-6.7431529999999995	-6.808878	-6.891655	-6.974398	-7.031199	-7.116398	-7.237696	-7.304707	-7.410381	-7.536839	-7.666161	-7.764525	-7.890554	-8.019321999999999	-8.15879
408	-3.3547640000000003	-3.700711	-4.080738	-4.5028500000000005	-4.852047000000001	-5.180631	-5.440593	-5.658897	-5.856296	-5.986037	-6.07601	-6.181473	-6.331643	-6.431895	-6.516272000000001	-6.611309	-6.684572	-6.750297	-6.833074	-6.9158170000000005	-6.972618000000001	-7.057817	-7.1791149999999995	-7.246126	-7.351800000000001	-7.478258	-7.6075800000000005	-7.705944000000001	-7.831973	-7.9607410000000005	-8.100209
413	-3.2761750000000003	-3.622122	-4.002149	-4.424261	-4.773458	-5.102042	-5.362004000000001	-5.5803080000000005	-5.7777069999999995	-5.9074480000000005	-5.997421	-6.1028839999999995	-6.253054000000001	-6.353306	-6.437683	-6.53272	-6.605983	-6.671708000000001	-6.754485000000001	-6.837228	-6.894029	-6.979228	-7.100526	-7.167536999999999	-7.273211	-7.399668999999999	-7.5289909999999995	-7.627355	-7.7533840000000005	-7.882152	-8.02162
418	-3.2342060000000004	-3.580153	-3.9601800000000003	-4.3822920000000005	-4.731489	-5.060073	-5.320035000000001	-5.538339000000001	-5.735738	-5.8654790000000006	-5.955452	-6.060915	-6.211085000000001	-6.311337	-6.395714	-6.490751	-6.564014	-6.629739000000001	-6.712516000000001	-6.795259	-6.85206	-6.937259	-7.058557	-7.1255679999999995	-7.231242	-7.3576999999999995	-7.487022	-7.585386	-7.711415000000001	-7.840183	-7.9796510000000005
423	-3.1615290000000003	-3.507476	-3.887503	-4.309615	-4.658812	-4.987396	-5.247358	-5.465662	-5.663061	-5.792802	-5.8827750000000005	-5.988238	-6.138408	-6.238659999999999	-6.323037	-6.418074000000001	-6.491337	-6.557062	-6.639839	-6.722582	-6.779383	-6.864582	-6.98588	-7.052891	-7.158565	-7.285023	-7.414345	-7.512709	-7.638738	-7.767506	-7.906974
428	-3.097096	-3.443043	-3.82307	-4.245182	-4.594379	-4.922962999999999	-5.182925	-5.401229	-5.598628	-5.728369	-5.8183419999999995	-5.923805	-6.073975	-6.174227	-6.258604	-6.353641	-6.426904	-6.492629	-6.575406	-6.658149	-6.71495	-6.800148999999999	-6.921447	-6.988458	-7.094132	-7.22059	-7.349912	-7.448276	-7.574305	-7.703073	-7.842541
433	-3.0396490000000003	-3.385596	-3.765623	-4.187735	-4.536932	-4.8655159999999995	-5.125478	-5.343782	-5.541181	-5.670922	-5.760895	-5.866358	-6.016528	-6.11678	-6.201157	-6.296194	-6.369457000000001	-6.435182	-6.517959	-6.600702	-6.657503	-6.7427019999999995	-6.864	-6.931011	-7.036685	-7.163143	-7.292465	-7.390829	-7.516858	-7.645626	-7.785094
438	-2.9869700000000003	-3.332917	-3.7129440000000002	-4.1350560000000005	-4.484253000000001	-4.812837	-5.072799	-5.291103	-5.488502	-5.618243	-5.708216	-5.8136790000000005	-5.963849	-6.064101	-6.148478000000001	-6.243515	-6.316778	-6.382503	-6.46528	-6.548023000000001	-6.604824000000001	-6.690023	-6.8113209999999995	-6.878332	-6.984006000000001	-7.110464	-7.2397860000000005	-7.338150000000001	-7.464179	-7.592947000000001	-7.732415
443	-2.918175	-3.264122	-3.644149	-4.066261	-4.415458	-4.744042	-5.004004	-5.222308	-5.419707	-5.549448	-5.6394210000000005	-5.744884	-5.895054	-5.995305999999999	-6.079683	-6.174720000000001	-6.247983	-6.313708	-6.396485	-6.479228	-6.536029	-6.621228	-6.742526	-6.809537	-6.915211	-7.041669	-7.170991	-7.269355	-7.395384	-7.524152	-7.66362
448	-2.867184	-3.2131309999999997	-3.593158	-4.01527	-4.364466999999999	-4.693051	-4.953013	-5.171317	-5.368715999999999	-5.498457	-5.58843	-5.693892999999999	-5.844063	-5.944315	-6.0286919999999995	-6.123729	-6.196992	-6.262717	-6.345494	-6.428236999999999	-6.485037999999999	-6.570237	-6.691535	-6.758545999999999	-6.8642199999999995	-6.990677999999999	-7.119999999999999	-7.218363999999999	-7.344393	-7.473160999999999	-7.612629
453	-2.784244	-3.130191	-3.510218	-3.9323300000000003	-4.2815270000000005	-4.610111	-4.870073	-5.0883769999999995	-5.285776	-5.4155169999999995	-5.50549	-5.610953	-5.7611229999999995	-5.861375	-5.945752000000001	-6.040789	-6.114052	-6.179777	-6.262554	-6.345297	-6.4020980000000005	-6.487297	-6.608594999999999	-6.675606	-6.781280000000001	-6.907738	-7.03706	-7.135424	-7.2614529999999995	-7.390221	-7.529688999999999
458	-2.71945	-3.065397	-3.445424	-3.8675360000000003	-4.216733	-4.545317	-4.8052790000000005	-5.023583	-5.220981999999999	-5.350723	-5.440696	-5.546158999999999	-5.696329	-5.796581	-5.880958	-5.975995	-6.049258	-6.1149830000000005	-6.197760000000001	-6.2805029999999995	-6.337304	-6.422503	-6.543801	-6.610811999999999	-6.716486	-6.842943999999999	-6.972265999999999	-7.0706299999999995	-7.196659	-7.3254269999999995	-7.464895
463	-2.646913	-2.99286	-3.372887	-3.794999	-4.144196	-4.47278	-4.732742	-4.951046	-5.148445	-5.278186	-5.368159	-5.473622	-5.623792	-5.724043999999999	-5.808421	-5.9034580000000005	-5.9767209999999995	-6.042446	-6.125223	-6.207966	-6.264767	-6.349966	-6.471264	-6.538275	-6.643949	-6.770407	-6.899729	-6.998093	-7.124122	-7.25289	-7.392358
468	-2.5762310000000004	-2.922178	-3.3022050000000003	-3.724317	-4.073514	-4.4020980000000005	-4.66206	-4.880364	-5.077763	-5.207504	-5.297477000000001	-5.40294	-5.55311	-5.6533619999999996	-5.737739	-5.832776000000001	-5.906039	-5.971764	-6.054541	-6.137284	-6.194085	-6.2792840000000005	-6.400582	-6.467593	-6.573267	-6.699725	-6.829047	-6.927411	-7.05344	-7.182208	-7.321676
473	-2.51725	-2.863197	-3.243224	-3.665336	-4.014533	-4.3431169999999995	-4.603079	-4.821383	-5.018782	-5.148523	-5.238496	-5.343959	-5.494129	-5.594381	-5.678758	-5.773795	-5.8470580000000005	-5.912783	-5.99556	-6.078303	-6.135104	-6.2203029999999995	-6.341601	-6.408612	-6.514286	-6.640744	-6.770066	-6.86843	-6.994459	-7.123227	-7.262695
478	-2.4133880000000003	-2.759335	-3.139362	-3.5614740000000005	-3.9106710000000002	-4.239255	-4.499217	-4.717521	-4.91492	-5.044661	-5.134634	-5.2400970000000004	-5.390267	-5.490519	-5.574896000000001	-5.669933	-5.743196	-5.808921	-5.891698	-5.974441000000001	-6.031242000000001	-6.116441	-6.2377389999999995	-6.30475	-6.410424000000001	-6.536882	-6.6662040000000005	-6.764568000000001	-6.890597	-7.0193650000000005	-7.158833
483	-2.34449	-2.6904369999999997	-3.070464	-3.4925759999999997	-3.841773	-4.170356999999999	-4.430319	-4.648623	-4.846022	-4.975763	-5.065735999999999	-5.171199	-5.321369	-5.421621	-5.505998	-5.6010349999999995	-5.674298	-5.740023	-5.8228	-5.905543	-5.962344	-6.047542999999999	-6.168841	-6.2358519999999995	-6.341526	-6.4679839999999995	-6.597306	-6.69567	-6.821699	-6.950467	-7.089935
488	-2.278821	-2.624768	-3.004795	-3.426907	-3.776104	-4.1046879999999994	-4.36465	-4.582954	-4.780353	-4.910094	-5.000067	-5.10553	-5.2557	-5.355952	-5.440329	-5.535366	-5.6086290000000005	-5.674354	-5.757131	-5.839874	-5.896675	-5.9818739999999995	-6.103172	-6.170183	-6.275857	-6.402315	-6.531637	-6.630001	-6.75603	-6.884798	-7.024266
493	-2.199876	-2.545823	-2.92585	-3.347962	-3.697159	-4.025743	-4.285705	-4.504009	-4.701408	-4.831149	-4.921122	-5.026585	-5.176755	-5.277006999999999	-5.361384	-5.456421000000001	-5.529684	-5.595409	-5.678186	-5.760929	-5.81773	-5.902929	-6.024227	-6.091238	-6.196912	-6.32337	-6.452692	-6.551056	-6.677085	-6.805853	-6.945321
498	-2.153793	-2.49974	-2.8797669999999997	-3.301879	-3.6510759999999998	-3.97966	-4.239622	-4.457926	-4.6553249999999995	-4.785066	-4.875039	-4.9805019999999995	-5.130672	-5.230924	-5.315301	-5.410338	-5.483601	-5.549326	-5.632103	-5.714846	-5.771647	-5.856846	-5.9781439999999995	-6.045154999999999	-6.150829	-6.277286999999999	-6.4066089999999996	-6.504973	-6.631002	-6.75977	-6.8992379999999995
503	-2.084957	-2.430904	-2.810931	-3.2330430000000003	-3.58224	-3.910824	-4.170786	-4.3890899999999995	-4.586489	-4.7162299999999995	-4.806203	-4.911666	-5.061836	-5.162088	-5.246465000000001	-5.341502	-5.414765	-5.48049	-5.563267	-5.64601	-5.7028110000000005	-5.78801	-5.909307999999999	-5.976319	-6.081993000000001	-6.208451	-6.337773	-6.436137	-6.5621659999999995	-6.690934	-6.830401999999999
508	-2.008246	-2.354193	-2.73422	-3.156332	-3.505529	-3.834113	-4.094075	-4.312379	-4.509778	-4.639519	-4.7294920000000005	-4.834955	-4.985125	-5.085376999999999	-5.169754	-5.264791000000001	-5.338054	-5.403779	-5.486556	-5.569299	-5.6261	-5.711299	-5.832597	-5.899608	-6.005282	-6.13174	-6.261062	-6.359426	-6.485455	-6.614223	-6.753691
513	-1.945457	-2.291404	-2.671431	-3.0935430000000004	-3.44274	-3.771324	-4.031286	-4.2495899999999995	-4.446989	-4.5767299999999995	-4.666703	-4.772166	-4.922336	-5.022588	-5.106965000000001	-5.202002	-5.275265	-5.34099	-5.423767	-5.5065100000000005	-5.563311000000001	-5.64851	-5.769807999999999	-5.836819	-5.942493000000001	-6.068951	-6.198273	-6.2966370000000005	-6.4226659999999995	-6.551434	-6.6909019999999995
518	-1.858221	-2.204168	-2.584195	-3.006307	-3.355504	-3.684088	-3.94405	-4.162354	-4.3597529999999995	-4.489494	-4.579467	-4.68493	-4.8351	-4.935352	-5.019729	-5.114766	-5.188029	-5.253754	-5.336531	-5.419274	-5.476075	-5.561274	-5.6825719999999995	-5.7495829999999994	-5.855257	-5.9817149999999994	-6.111037	-6.209401	-6.33543	-6.464198	-6.603666
523	-1.756021	-2.1019680000000003	-2.481995	-2.904107	-3.253304	-3.581888	-3.84185	-4.060154	-4.257553	-4.387294	-4.477267	-4.58273	-4.7329	-4.833152	-4.917529	-5.0125660000000005	-5.085829	-5.151554	-5.234331	-5.317074	-5.373875	-5.459074	-5.580372	-5.647383	-5.753057	-5.879515	-6.008837	-6.107201	-6.23323	-6.361998	-6.501466
528	-1.663622	-2.009569	-2.389596	-2.8117080000000003	-3.160905	-3.489489	-3.749451	-3.967755	-4.165153999999999	-4.294895	-4.384868	-4.490330999999999	-4.640501	-4.740753	-4.82513	-4.920167	-4.99343	-5.0591550000000005	-5.141932000000001	-5.2246749999999995	-5.281476	-5.366675	-5.487973	-5.554983999999999	-5.660658	-5.787115999999999	-5.916437999999999	-6.0148019999999995	-6.140831	-6.2695989999999995	-6.409067
533	-1.587067	-1.933014	-2.313041	-2.7351530000000004	-3.08435	-3.412934	-3.672896	-3.8912	-4.088599	-4.2183399999999995	-4.308313	-4.413776	-4.563946	-4.664198	-4.748575000000001	-4.843612	-4.916875	-4.9826	-5.065377	-5.1481200000000005	-5.204921000000001	-5.29012	-5.411417999999999	-5.478429	-5.584103000000001	-5.710561	-5.839883	-5.9382470000000005	-6.0642759999999996	-6.193044	-6.3325119999999995
538	-1.42746	-1.773407	-2.153434	-2.575546	-2.9247430000000003	-3.2533269999999996	-3.5132890000000003	-3.731593	-3.928992	-4.058733	-4.148706	-4.254169	-4.404339	-4.504591	-4.588968	-4.684005	-4.757268	-4.822993	-4.90577	-4.988513	-5.045314	-5.130513	-5.251811	-5.318822	-5.424496	-5.550954	-5.680276	-5.77864	-5.904669	-6.033437	-6.172905
543	-1.296734	-1.642681	-2.022708	-2.44482	-2.794017	-3.122601	-3.382563	-3.600867	-3.798266	-3.928007	-4.01798	-4.123443	-4.273613	-4.373865	-4.458242	-4.553279	-4.626542000000001	-4.692267	-4.775044	-4.857787	-4.914588	-4.9997869999999995	-5.121085	-5.188096	-5.29377	-5.420228	-5.54955	-5.647914	-5.773943	-5.902711	-6.042179
548	-1.211082	-1.557029	-1.9370560000000001	-2.3591680000000004	-2.708365	-3.036949	-3.296911	-3.515215	-3.712614	-3.842355	-3.932328	-4.037791	-4.187961	-4.288213	-4.372590000000001	-4.467627	-4.54089	-4.606615	-4.689392	-4.7721350000000005	-4.828936000000001	-4.914135	-5.035432999999999	-5.102444	-5.208118000000001	-5.334576	-5.463898	-5.5622620000000005	-5.6882909999999995	-5.817059	-5.9565269999999995
553	-1.101351	-1.447298	-1.827325	-2.2494370000000004	-2.598634	-2.927218	-3.18718	-3.405484	-3.602883	-3.732624	-3.822597	-3.92806	-4.07823	-4.178482	-4.262859000000001	-4.357896	-4.431159	-4.496884	-4.579661	-4.662404	-4.7192050000000005	-4.804404	-4.925701999999999	-4.992713	-5.098387000000001	-5.224845	-5.354167	-5.4525310000000005	-5.5785599999999995	-5.707328	-5.846795999999999
558	-0.951708	-1.297655	-1.677682	-2.099794	-2.4489910000000004	-2.7775749999999997	-3.0375370000000004	-3.255841	-3.45324	-3.582981	-3.672954	-3.778417	-3.9285870000000003	-4.028839	-4.113216	-4.208253	-4.281516	-4.347241	-4.4300180000000005	-4.512761	-4.569562	-4.654761	-4.776059	-4.84307	-4.9487440000000005	-5.075202	-5.204524	-5.302888	-5.428917	-5.557685	-5.697153
563	-0.7319960000000001	-1.0779429999999999	-1.45797	-1.8800820000000003	-2.229279	-2.5578629999999998	-2.817825	-3.036129	-3.2335279999999997	-3.363269	-3.453242	-3.558705	-3.708875	-3.8091269999999997	-3.893504	-3.988541	-4.061804	-4.127529	-4.210306	-4.293049	-4.34985	-4.435049	-4.556347	-4.623358	-4.729032	-4.85549	-4.984812	-5.083176	-5.209205	-5.337973	-5.477441
568	-0.5480510000000001	-0.893998	-1.274025	-1.6961370000000002	-2.045334	-2.3739179999999998	-2.63388	-2.852184	-3.0495829999999997	-3.179324	-3.269297	-3.3747599999999998	-3.52493	-3.6251819999999997	-3.709559	-3.804596	-3.877859	-3.943584	-4.0263610000000005	-4.109104	-4.165905	-4.251104	-4.372402	-4.439413	-4.5450870000000005	-4.671545	-4.800867	-4.899231	-5.02526	-5.154028	-5.293496
